postcode,locality,state,lat,lon
2830,BOOTHENBA,NSW,-32.196727,148.692183
2830,BROCKLEHURST,NSW,-32.1184825,148.5918539
2830,CUMBOOGLE,NSW,-32.3206274,148.606805
2830,DELROY GARDENS,NSW,-32.2594766,148.4983073
2830,DICKYGUNDI,NSW,-32.1754247,148.6001005
2830,DUBBO,NSW,-32.2315018,148.6329645
2830,DUBBO DC,NSW,-32.2315,148.633
2830,DUBBO EAST,NSW,-32.2315018,148.6329645
2830,DUBBO GROVE,NSW,-32.2682149,148.6102886
2830,DUBBO WEST,NSW,-32.2514035,148.5887863
2830,ESCHOL,NSW,-32.328918,148.64744
2830,EULOMOGO,NSW,-32.2755859,148.67151
2830,GOONOO FOREST,NSW,-32.0515,148.781
2830,KICKABIL,NSW,-31.9885017,148.3937402
2830,MANERA HEIGHTS,NSW,-32.2412028,148.6231989
2830,MINORE,NSW,-32.2636648,148.4551499
2830,MOGRIGUY,NSW,-32.1138341,148.6481914
2830,MURONBUNG,NSW,-32.1732,148.963
2830,ORANA HEIGHTS,NSW,-32.2531821,148.6272617
2830,RAWSONVILLE,NSW,-32.1723342,148.47085
2830,TALBRAGAR,NSW,-32.2456107,148.6073251
2830,TERRAMUNGAMINE,NSW,-32.1530292,148.5383984
2830,TOONGI,NSW,-32.4768642,148.5611673
2830,TROY JUNCTION,NSW,-32.2134313,148.6184107
2830,WAMBANGALANG,NSW,-32.5902,148.532
2830,WHYLANDRA CROSSING,NSW,-32.1949212,148.4981868
2831,ARMATREE,NSW,-31.4250017,148.5133224
2831,BALLADORAN,NSW,-31.7826423,148.6438844
2831,BRENDA,NSW,-31.038393,146.741207
2831,BULLAGREEN,NSW,-31.3143805,148.0318487
2831,BYROCK,NSW,-30.4364091,146.5763255
2831,CARINDA,NSW,-30.4074179,147.6655114
2831,COOLABAH,NSW,-31.0204087,146.7122744
2831,ELONG ELONG,NSW,-32.1324769,149.0131712
2831,EUMUNGERIE,NSW,-31.9994534,148.645973
2831,GEURIE,NSW,-32.3903521,148.8272978
2831,GIRILAMBONE,NSW,-31.1028991,147.0803318
2831,GOODOOGA,NSW,-29.1109125,147.4556674
2831,HERMIDALE,NSW,-31.5464631,146.7265787
2831,MACQUARIE MARSHES,NSW,-30.6958753,147.6304352
2831,MERRYGOEN,NSW,-31.8185646,149.2459674
2831,MURIEL,NSW,-31.5555499,146.5268
2831,NEILREX,NSW,-31.7418879,149.3638219
2831,NEVERTIRE,NSW,-31.8586216,147.6559473
2831,NUBINGERIE,NSW,-31.9994534,148.645973
2831,NYMAGEE,NSW,-32.0633305,146.3406017
2831,PINE CLUMP,NSW,-31.4343167,148.1522335
2831,PONTO,NSW,-32.4492862,148.7953193
2831,QUAMBONE,NSW,-30.9368107,147.8409086
2831,TERRABELLA,NSW,-32.4678795,148.7344127
2831,THE MARRA,NSW,-30.5636355,147.1845597
2831,TOORAWEENAH,NSW,-31.4502629,148.90272
2831,WESTELLA,NSW,-32.2955598,148.8275331
2831,WONGARBON,NSW,-32.333333,148.766667
2832,ANGLEDOOL,NSW,-29.1434957,148.0140065
2832,BOOROOMA,NSW,-30.10993,147.453796
2832,BULYEROI,NSW,-29.7886,149.087
2832,COME BY CHANCE,NSW,-30.2616525,148.3441278
2832,CRYON,NSW,-29.9987802,148.6121199
2832,CUMBORAH,NSW,-29.7388876,147.7659868
2832,GRAWIN OPAL FIELDS,NSW,-29.6352,147.673
2832,WALGETT,NSW,-30.0267969,148.1231039
2833,COLLARENEBRI,NSW,-29.2282132,148.5543821
2834,ANGLEDOOL,NSW,-29.1435,148.014
2834,LIGHTNING RIDGE,NSW,-29.4312089,147.9808672
2835,BULLA,NSW,-32.0085095,144.4730932
2835,CANBELEGO,NSW,-31.5567075,146.3198661
2835,COBAR,NSW,-31.495761,145.8388597
2835,CUBBA,NSW,-31.5430905,145.2844034
2835,GILGUNNIA,NSW,-32.442075,146.0718511
2835,IRYMPLE,NSW,-32.5222208,145.4550702
2835,KERRIGUNDI,NSW,-31.0090937,145.2781492
2835,KULWIN,NSW,-32.2092874,145.0827235
2835,LERIDA,NSW,-31.7241918,145.7033474
2835,NOONA,NSW,-31.5730242,144.6606178
2835,SANDY CREEK,NSW,-31.6930706,145.493781
2835,TINDAREY,NSW,-31.1742366,145.8739896
2836,GEMVILLE,NSW,-30.9,142.9333333
2836,WHITE CLIFFS,NSW,-31.0204002,143.0403618
2836,WILCANNIA,NSW,-31.5589858,143.3784968
2838,GOODOOGA,NSW,-29.3282,147.372
2839,BREWARRINA,NSW,-29.9611741,146.8606479
2839,COLLERINA,NSW,-29.5115,146.692
2839,GONGOLGON,NSW,-30.5377319,146.8716939
2839,NARRAN LAKE,NSW,-29.837,147.321
2839,TALAWANTA,NSW,-29.6012317,147.0599448
2839,WEILMORINGLE,NSW,-29.2384712,146.9193623
2840,BARRINGUN,NSW,-29.0123594,145.7133828
2840,BOURKE,NSW,-30.0888375,145.9377648
2840,ENNGONIA,NSW,-29.3156701,145.855666
2840,FORDS BRIDGE,NSW,-29.7517345,145.4261113
2840,GUMBALIE,NSW,-30.1150323,145.2080362
2840,GUNDERBOOKA,NSW,-30.6080857,145.7201134
2840,HUNGERFORD,NSW,-29.1706758,144.6154253
2840,LOUTH,NSW,-30.5372571,145.116246
2840,NORTH BOURKE,NSW,-30.032,145.942
2840,TILPA,NSW,-30.9000421,144.6733148
2840,URISINO,NSW,-29.710315,143.733773
2840,WANAARING,NSW,-29.7028185,144.1451172
2840,YANTABULLA,NSW,-29.2897784,145.0415914
2842,MENDOORAN,NSW,-31.8342173,149.1208983
2842,MOLLYAN,NSW,-31.5888596,149.2833269
2842,NEW MOLLYAN,NSW,-31.5889,149.283
2842,YARRAGRIN,NSW,-31.6642125,149.1418534
2843,COOLAH,NSW,-31.7845656,149.7487272
2844,BIRRIWA,NSW,-32.1243382,149.4645345
2844,COBBORA,NSW,-32.0588,149.253
2844,DUNEDOO,NSW,-31.9988062,149.3153069
2844,LEADVILLE,NSW,-32.0382599,149.5779206
2845,ANGUS PLACE,NSW,-33.3646,150.119
2845,WALLERAWANG,NSW,-33.4174224,150.0606392
2846,AIRLY,NSW,-33.1232,150.277
2846,CAPERTEE,NSW,-33.1465208,149.9853953
2846,GLEN DAVIS,NSW,-33.121809,150.1459625
2846,KANGAROO FLAT,NSW,-36.783333,144.233333
2846,ROUND SWAMP,NSW,-33.0757198,149.936004
2847,PIPERS FLAT,NSW,-33.3782,150.013
2847,PORTLAND,NSW,-33.3520881,149.9681453
2848,BROGANS CREEK,NSW,-32.9651984,149.9692938
2848,CHARBON,NSW,-32.8849967,149.9710348
2848,CLANDULLA,NSW,-32.9177608,149.9560942
2848,KANDOS,NSW,-32.854707,149.9783536
2849,BOGEE,NSW,-32.9787903,150.1074911
2849,BREAKFAST CREEK,NSW,-32.6723003,149.9974041
2849,BUDDEN,NSW,-32.5070017,150.0877489
2849,BYLONG,NSW,-32.416667,150.116667
2849,CAMBOON,NSW,-32.708011,149.953842
2849,CARWELL,NSW,-32.8379142,149.9222202
2849,COGGAN,NSW,-32.3609231,150.1001691
2849,COXS CREEK,NSW,-32.7566776,150.082797
2849,COXS CROWN,NSW,-32.7465886,150.0488995
2849,DABEE,NSW,-32.8378567,150.0281146
2849,DUNGEREE,NSW,-32.7767208,149.8672331
2849,DUNVILLE LOOP,NSW,-32.9402413,150.1557274
2849,GINGHI,NSW,-32.5919069,150.038528
2849,GLEN ALICE,NSW,-33.0323072,150.1893053
2849,GROWEE,NSW,-32.6254555,150.058832
2849,KELGOOLA,NSW,-32.8697162,150.2787523
2849,LEE CREEK,NSW,-32.5076028,150.1246267
2849,MOUNT MARSDEN,NSW,-32.9560031,150.0627503
2849,MURRUMBO,NSW,-32.4020941,150.2373097
2849,NULLO MOUNTAIN,NSW,-32.738208,150.2262725
2849,OLINDA,NSW,-32.8177431,150.1803237
2849,PINNACLE SWAMP,NSW,-32.7706086,149.9131641
2849,PYANGLE,NSW,-32.6408717,149.9071195
2849,REEDY CREEK,NSW,-32.7109779,150.0247329
2849,RYLSTONE,NSW,-32.797121,149.9692936
2849,UPPER BYLONG,NSW,-32.4402943,150.1405378
2849,UPPER GROWEE,NSW,-32.6473535,150.0232492
2849,UPPER NILE,NSW,-32.9648282,150.2497955
2849,WIRRABA,NSW,-33.1134503,150.5084736
2850,AARONS PASS,NSW,-32.865611,149.8129273
2850,APPLE TREE FLAT,NSW,-32.6815957,149.7022197
2850,AVISFORD,NSW,-32.740305,149.4850737
2850,BARA,NSW,-32.5795244,149.7940991
2850,BARIGAN,NSW,-32.4938845,149.9981266
2850,BEN BUCKLEY,NSW,-32.485947,149.16125
2850,BOCOBLE,NSW,-32.8000651,149.7371889
2850,BOMBIRA,NSW,-32.5752244,149.6045718
2850,BOTOBOLAR,NSW,-32.5247243,149.8163495
2850,BUCKAROO,NSW,-32.5597779,149.6622148
2850,BUDGEE BUDGEE,NSW,-32.5151335,149.6679805
2850,BURRUNDULLA,NSW,-32.6223671,149.6276259
2850,CAERLEON,NSW,-32.57858,149.5498347
2850,CANADIAN LEAD,NSW,-32.425124,149.5717988
2850,CARCALGONG,NSW,-32.8675723,149.7047429
2850,COLLINGWOOD,NSW,-32.5998001,149.478197
2850,COOKS GAP,NSW,-32.3629938,149.7141154
2850,COOYAL,NSW,-32.4496809,149.7694658
2850,CROSS ROADS,NSW,-32.5107867,149.7005976
2850,CUDGEGONG,NSW,-32.7312135,149.7552179
2850,CULLENBONE,NSW,-32.4909357,149.5095169
2850,CUMBO,NSW,-32.3953662,149.8724664
2850,ERUDGERE,NSW,-32.5851698,149.5001593
2850,EURUNDEREE,NSW,-32.5028924,149.621862
2850,FROG ROCK,NSW,-32.4735223,149.6852792
2850,GALAMBINE,NSW,-32.4414176,149.5237453
2850,GLEN AYR,NSW,-32.6057302,149.5758411
2850,GRATTAI,NSW,-32.6844288,149.4908023
2850,GREEN GULLY,NSW,-32.7913801,149.6852792
2850,GULGAMREE,NSW,-32.5594,149.564
2850,HARGRAVES,NSW,-32.7940409,149.4418693
2850,HAVILAH,NSW,-32.6204599,149.7641115
2850,HAYES GAP,NSW,-32.5762202,149.7487335
2850,HILL END,NSW,-33.0238609,149.4220856
2850,HOME RULE,NSW,-32.418027,149.6205993
2850,ILFORD,NSW,-32.9680083,149.8540605
2850,KAINS FLAT,NSW,-32.4817377,149.852617
2850,LINBURN,NSW,-32.4284833,149.7148171
2850,LONG CREEK,NSW,-32.8283,149.599
2850,LUE,NSW,-32.6509,149.8490084
2850,MAITLAND BAR,NSW,-32.7491098,149.4262003
2850,MENAH,NSW,-32.5416605,149.5355903
2850,MEROO,NSW,-32.7663358,149.5923122
2850,MILLSVILLE,NSW,-32.5594,149.564
2850,MILROY,NSW,-32.5918747,149.6189801
2850,MOGO,NSW,-32.26901,150.0107714
2850,MONIVAE,NSW,-32.6767362,149.9253652
2850,MOOLARBEN,NSW,-32.3688544,149.7691245
2850,MOUNT FROME,NSW,-32.6213129,149.6622148
2850,MOUNT KNOWLES,NSW,-32.6032799,149.6711248
2850,MUDGEE,NSW,-32.6144566,149.5733291
2850,MULLAMUDDY,NSW,-32.6604428,149.6816751
2850,MUNGHORN,NSW,-32.390875,149.8390438
2850,MURRAGAMBA,NSW,-32.2992,149.796
2850,PIAMBONG,NSW,-32.5086474,149.4008665
2850,PUTTA BUCCA,NSW,-32.5793391,149.5815218
2850,PYRAMUL,NSW,-32.9108082,149.5937666
2850,QUEENS PINCH,NSW,-32.729262,149.6791523
2850,RAZORBACK,NSW,-33.0582141,149.8062306
2850,RIVERLEA,NSW,-32.6840241,149.7343045
2850,RUNNING STREAM,NSW,-33.0477947,149.865609
2850,SALLYS FLAT,NSW,-32.9975889,149.5804414
2850,SPRING FLAT,NSW,-32.6538881,149.622615
2850,ST FILLANS,NSW,-32.4679586,149.6449192
2850,STONY CREEK,NSW,-32.4686605,149.7309921
2850,TAMBAROORA,NSW,-32.9651504,149.428942
2850,TICHULAR,NSW,-32.4343105,149.9425039
2850,TOTNES VALLEY,NSW,-32.4960846,149.9096467
2850,TRIAMBLE,NSW,-32.9099893,149.3027295
2850,TURILL,NSW,-32.1692448,149.836018
2850,TWELVE MILE,NSW,-32.4383328,149.2915906
2850,ULAN,NSW,-32.2820799,149.7119524
2850,ULLAMALLA,NSW,-32.9351705,149.3435638
2850,WILBETREE,NSW,-32.5042117,149.5709691
2850,WILPINJONG,NSW,-32.3490829,149.8958826
2850,WINDEYER,NSW,-32.7941083,149.5698238
2850,WOLLAR,NSW,-32.3425728,149.9527765
2850,WORLDS END,NSW,-32.6648508,149.3653894
2850,YARRABIN,NSW,-32.6222833,149.3368226
2850,YARRAWONGA,NSW,-32.3652519,149.6449192
2852,BARNEYS REEF,NSW,-32.1796458,149.5179407
2852,BERYL,NSW,-32.3080524,149.4509149
2852,BIRAGANBIL,NSW,-32.4227506,149.4461862
2852,BUNGABA,NSW,-32.1768837,149.6398751
2852,COPE,NSW,-32.303229,149.6557287
2852,CUMBANDRY,NSW,-32.3481799,149.6193903
2852,GOOLMA,NSW,-32.3669507,149.2642866
2852,GULGONG,NSW,-32.35,149.533333
2852,GUNTAWANG,NSW,-32.3992,149.433
2852,MEBUL,NSW,-32.3483485,149.3537656
2852,MEROTHERIE,NSW,-32.1586028,149.5695903
2852,STUBBO,NSW,-32.3064251,149.5892688
2852,TALLAWANG,NSW,-32.2650559,149.4008665
2852,TWO MILE FLAT,NSW,-32.396,149.382
2864,BOREE,NSW,-33.2885955,148.741126
2864,BOWAN PARK,NSW,-33.299294,148.8407738
2864,CUDAL,NSW,-33.2879191,148.7395094
2864,MURGA,NSW,-33.3646839,148.5393847
2864,TOOGONG,NSW,-33.3136298,148.646909
2865,BOCOBRA,NSW,-33.1402794,148.5654529
2865,GUMBLE,NSW,-33.0586039,148.6070117
2865,MANILDRA,NSW,-33.1811485,148.688016
2866,AMAROO,NSW,-33.1594401,148.9102416
2866,BOOMEY,NSW,-32.9939936,148.9700735
2866,CUNDUMBUL,NSW,-32.8540465,148.9317347
2866,EUCHAREENA,NSW,-32.8905416,149.1592775
2866,GARRA,NSW,-33.1235815,148.7920988
2866,LARRAS LEE,NSW,-32.9938629,148.8460785
2866,MOLONG,NSW,-33.0910485,148.8568255
2866,THE SHADES,NSW,-33.0459,148.891
2866,WARNECLIFFE,NSW,-32.9832,149.085
2867,BALDRY,NSW,-32.8908513,148.4504312
2867,CUMNOCK,NSW,-32.9346637,148.7595407
2867,EURIMBLA,NSW,-32.8771794,148.8182233
2867,EURIMBULA,NSW,-32.8772,148.818
2867,LOOMBAH,NSW,-32.7964576,148.7736614
2867,YULLUNDRY,NSW,-32.8367522,148.7107143
2868,BOURNEWOOD,NSW,-32.782737,148.7191239
2868,NORTH YEOVAL,NSW,-32.7398348,148.6552007
2868,OBLEY,NSW,-32.6479254,148.5492072
2868,YEOVAL,NSW,-32.75,148.65
2869,MUNGERY,NSW,-32.4918,147.923
2869,PEAK HILL,NSW,-32.7255779,148.1915984
2869,TOMINGLEY,NSW,-32.5679334,148.2219541
2869,TREWILGA,NSW,-32.7896635,148.2291663
2870,ALECTOWN,NSW,-32.9408556,148.2304126
2870,BEARGAMIL,NSW,-33.0287341,148.3067654
2870,BINDOGUNDRA,NSW,-33.1240104,148.366799
2870,BROLGAN,NSW,-33.136091,148.092772
2870,BUMBERRY,NSW,-33.158143,148.5155313
2870,COOKAMIDGERA,NSW,-33.2376503,148.3396066
2870,COOKS MYALLS,NSW,-33.0579959,148.0459343
2870,DAROOBALGIE,NSW,-33.282375,148.0985602
2870,GOOBANG,NSW,-33.1401808,148.1805732
2870,GOONUMBLA,NSW,-32.9896978,148.1277286
2870,KADINA,NSW,-32.9293152,148.2446566
2870,MANDAGERY,NSW,-33.2007473,148.3609946
2870,MICKIBRI,NSW,-32.8822529,148.1933158
2870,MUGINCOBLE,NSW,-33.193069,148.224594
2870,NANARDINE,NSW,-33.0501275,148.0968712
2870,PARKES,NSW,-33.1372943,148.1747161
2870,PARKESBOROUGH,NSW,-33.18,148.16
2870,SHALLOW RUSH,NSW,-33.0219,148.28
2870,TICHBORNE,NSW,-33.2150428,148.108875
2871,BANDON,NSW,-33.391007,148.0113905
2871,BEDGERABONG,NSW,-33.3595,147.701
2871,BEDGEREBONG,NSW,-33.3594913,147.701296
2871,BUNDABURRAH,NSW,-33.4850102,147.7867316
2871,CALARIE,NSW,-33.333502,147.994975
2871,CARRAWABBITY,NSW,-33.3653392,147.8695985
2871,CORINELLA,NSW,-33.4883353,147.5411561
2871,CUMBIJOWA,NSW,-33.40226,148.1181236
2871,FAIRHOLME,NSW,-33.2988155,147.3757973
2871,FORBES,NSW,-33.379879,148.0066888
2871,GAREMA,NSW,-33.6105058,147.9025288
2871,GRAWLIN,NSW,-33.4932689,148.0879518
2871,GUNNING GAP,NSW,-33.3086852,147.802084
2871,JEMALONG,NSW,-33.3803112,147.6762428
2871,MULYANDRY,NSW,-33.557191,148.1164655
2871,OOMA,NSW,-33.5853211,148.0410347
2871,PAYTENS BRIDGE,NSW,-33.5455,148.358
2871,WARROO,NSW,-33.3027771,147.5624771
2871,WEELONG,NSW,-33.3728016,148.0024934
2871,WIRRINYA,NSW,-33.5687359,147.7619092
2871,YARRAGONG,NSW,-33.262852,147.8211378
2873,ALBERT,NSW,-32.3551647,147.5055404
2873,FIVE WAYS,NSW,-32.1453,147.003
2873,LANSDALE,NSW,-32.232572,147.180804
2873,MIAMLEY,NSW,-32.4005,146.928
2873,TOTTENHAM,NSW,-32.2449766,147.3554488
2874,TULLAMORE,NSW,-32.6250881,147.5985807
2874,YETHERA,NSW,-32.462164,147.691027
2875,BRUIE PLAINS,NSW,-32.8212073,147.8773733
2875,FIFIELD,NSW,-32.807804,147.4625848
2875,OOTHA,NSW,-33.1075449,147.3959249
2875,THE TROFFS,NSW,-32.831576,147.656765
2875,TRUNDLE,NSW,-32.9200516,147.705512
2875,YARRABANDAI,NSW,-33.1238714,147.5834751
2876,BOGAN GATE,NSW,-33.1123666,147.746664
2876,BOTFIELDS,NSW,-33.0135975,147.7401059
2876,GUNNING GAP,NSW,-33.3087,147.802
2876,GUNNINGBLAND,NSW,-33.1454256,147.9366813
2876,NELUNGALOO,NSW,-33.2189841,147.9826745
2877,BOBADAH,NSW,-32.2732,146.685
2877,BOONA MOUNT,NSW,-32.617,147.26
2877,CONDOBOLIN,NSW,-33.0885216,147.1472337
2877,DERRIWONG,NSW,-33.0980099,147.335354
2877,EREMERANG,NSW,-32.6243495,146.3977959
2877,EUABALONG,NSW,-33.110278,146.469722
2877,EUABALONG WEST,NSW,-33.0567654,146.3957131
2877,GILGUNNIA,NSW,-32.4421,146.072
2877,KIACATOO,NSW,-33.0507794,146.7724526
2877,MILBY,NSW,-33.3666878,146.9359882
2877,MOUNT HOPE,NSW,-32.8312105,145.8819289
2877,MULGUTHRIE,NSW,-33.1781882,147.3722526
2878,BEILPAJAH,NSW,-32.8991263,144.7796581
2878,CONOBLE,NSW,-32.8991263,144.7796581
2878,IVANHOE,NSW,-32.903148,144.3028987
2878,MANARA,NSW,-32.483799,143.936203
2878,MOSSGIEL,NSW,-33.2630003,144.571884
2878,TRIDA,NSW,-33.015869,145.016437
2879,COPI HOLLOW,NSW,-32.2585633,142.3906169
2879,MENINDEE,NSW,-32.3985324,142.4139158
2879,SUNSET STRIP,NSW,-32.2708,142.3
2880,BROKEN HILL,NSW,-31.9539135,141.4539396
2880,BROKEN HILL NORTH,NSW,-31.9539135,141.4539396
2880,BROKEN HILL WEST,NSW,-31.9539135,141.4539396
2880,BROUGHAMS GATE,NSW,-30.8872,141.251
2880,BURNS,NSW,-30.5512963,141.6834275
2880,CAMERON CORNER,NSW,-28.9977642,140.9999668
2880,EURIOWIE,NSW,-30.5512963,141.6834275
2880,FOWLERS GAP,NSW,-31.364201,141.6787649
2880,KINALUNG,NSW,-32.0596099,141.96052
2880,LITTLE TOPAR,NSW,-31.7807191,142.2266232
2880,MILPARINKA,NSW,-29.7376024,141.8831655
2880,MOUNT GIPPS,NSW,-31.9017999,141.59327
2880,MUTAWINTJI,NSW,-31.282,142.303
2880,PACKSADDLE,NSW,-30.6101732,141.9677806
2880,SILVERTON,NSW,-31.8846087,141.2230355
2880,SOUTH BROKEN HILL,NSW,-31.9539135,141.4539396
2880,STEPHENS CREEK,NSW,-31.9480912,141.7060736
2880,TIBOOBURRA,NSW,-29.4330519,142.0107687
2890,AUSTRALIAN DEFENCE FORCES,NSW,-31.2532,146.921
2890,FORCES,NSW,0,0
2891,SYDNEY GATEWAY FACILITY,NSW,-33.8688,151.209
2898,LORD HOWE ISLAND,NSW,-31.5553263,159.0821211
2899,NORFOLK ISLAND,NSW,-29.0338625,167.9525864
2900,GREENWAY,ACT,-35.4170279,149.0668705
2900,TUGGERANONG,ACT,-35.4170279,149.0668705
2901,TUGGERANONG DC,ACT,-35.4197,149.069
2902,KAMBAH,ACT,-35.383968,149.0640013
2902,KAMBAH VILLAGE,ACT,-35.384,149.064
2903,ERINDALE CENTRE,ACT,-35.4036417,149.0986639
2903,OXLEY,ACT,-35.406,149.08
2903,WANNIASSA,ACT,-35.403056,149.097222
2904,FADDEN,ACT,-35.402,149.118
2904,GOWRIE,ACT,-35.412,149.11
2904,MACARTHUR,ACT,-35.405833,149.13
2904,MONASH,ACT,-35.417,149.1
2905,BONYTHON,ACT,-35.431,149.082
2905,CALWELL,ACT,-35.438,149.11
2905,CHISHOLM,ACT,-35.424167,149.1225
2905,GILMORE,ACT,-35.421,149.133
2905,ISABELLA PLAINS,ACT,-35.428,149.095
2905,RICHARDSON,ACT,-35.4300126,149.1127863
2905,THEODORE,ACT,-35.446,149.122
2906,BANKS,ACT,-35.473,149.095
2906,CONDER,ACT,-35.458,149.097
2906,GORDON,ACT,-35.451,149.085
2911,CRACE,ACT,-35.2048561,149.1070459
2911,MITCHELL,ACT,-35.215278,149.140833
2912,GUNGAHLIN,ACT,-35.188067,149.1357507
2913,CASEY,ACT,-35.1747,149.096
2913,FRANKLIN,ACT,-35.2,149.1425
2913,GINNINDERRA VILLAGE,ACT,-35.1783044,149.1099161
2913,NGUNNAWAL,ACT,-35.175833,149.109167
2913,NICHOLLS,ACT,-35.186,149.092
2913,PALMERSTON,ACT,-35.19457,149.114
2913,TAYLOR,ACT,-35.1783,149.11
2914,AMAROO,ACT,-35.171389,149.128889
2914,BONNER,ACT,-35.16413,149.13322
2914,FORDE,ACT,-35.166389,149.143056
2914,HARRISON,ACT,-35.1975,149.154444
2914,JACKA,ACT,-35.1516,149.13
2914,MONCRIEFF,ACT,-35.1564,149.114
2914,THROSBY,ACT,-35.1881,149.164
3000,MELBOURNE,VIC,-37.8152065,144.963937
3001,MELBOURNE,VIC,-37.8136276,144.9630576
3002,EAST MELBOURNE,VIC,-37.8161444,144.9804594
3003,WEST MELBOURNE,VIC,-37.8114504,144.9253974
3004,MELBOURNE,VIC,-37.8301583,144.9804594
3004,ST KILDA ROAD CENTRAL,VIC,-37.8368,144.976
3004,ST KILDA ROAD MELBOURNE,VIC,-37.8368,144.976
3005,WORLD TRADE CENTRE,VIC,-37.8226739,144.953839
3006,SOUTH WHARF,VIC,-37.825,144.952
3006,SOUTHBANK,VIC,-37.829,144.957
3008,DOCKLANDS,VIC,-37.8170652,144.9419122
3010,UNIVERSITY OF MELBOURNE,VIC,-37.7983459,144.960974
3011,FOOTSCRAY,VIC,-37.7988987,144.892357
3011,SEDDON,VIC,-37.8055831,144.891002
3011,SEDDON WEST,VIC,-37.8053708,144.8918846
3012,BROOKLYN,VIC,-37.8173492,144.8465361
3012,KINGSVILLE,VIC,-37.809,144.878
3012,KINGSVILLE WEST,VIC,-37.809,144.878
3012,MAIDSTONE,VIC,-37.783,144.878
3012,TOTTENHAM,VIC,-37.806,144.857
3012,WEST FOOTSCRAY,VIC,-37.8006709,144.8716645
3013,YARRAVILLE,VIC,-37.819811,144.8813738
3013,YARRAVILLE WEST,VIC,-37.8148018,144.8852384
3015,NEWPORT,VIC,-37.842,144.884
3015,SOUTH KINGSVILLE,VIC,-37.8300643,144.8703715
3015,SPOTSWOOD,VIC,-37.8292454,144.8813515
3016,WILLIAMSTOWN,VIC,-37.861,144.885
3016,WILLIAMSTOWN NORTH,VIC,-37.8517597,144.8689963
3018,ALTONA,VIC,-37.8631512,144.8120218
3018,SEAHOLME,VIC,-37.868,144.841
3019,BRAYBROOK,VIC,-37.7903679,144.8566207
3019,BRAYBROOK NORTH,VIC,-37.7903679,144.8566207
3019,ROBINSON,VIC,-37.793488,144.860535
3020,ALBION,VIC,-37.7755151,144.8154448
3020,GLENGALA,VIC,-37.78827,144.8087985
3020,SUNSHINE,VIC,-37.783657,144.8375652
3020,SUNSHINE NORTH,VIC,-37.7645428,144.8312453
3020,SUNSHINE WEST,VIC,-37.7946685,144.818759
3021,ALBANVALE,VIC,-37.746,144.765
3021,KEALBA,VIC,-37.7327512,144.8238362
3021,KINGS PARK,VIC,-37.734,144.772
3021,ST ALBANS,VIC,-37.7442306,144.7999941
3022,ARDEER,VIC,-37.7776716,144.7988921
3022,DEER PARK EAST,VIC,-37.7776716,144.7988921
3023,BURNSIDE,VIC,-37.753,144.754
3023,BURNSIDE HEIGHTS,VIC,-37.727,144.76
3023,CAIRNLEA,VIC,-37.7578477,144.7913339
3023,CAROLINE SPRINGS,VIC,-37.745,144.74
3023,DEER PARK,VIC,-37.7702749,144.7747728
3023,DEER PARK NORTH,VIC,-37.7561,144.7735655
3023,RAVENHALL,VIC,-37.7910708,144.7257546
3024,FIELDSTONE,VIC,-37.7472,144.649
3024,MAMBOURIN,VIC,-37.892471,144.5964645
3024,MANOR LAKES,VIC,-37.8734,144.582
3024,MOUNT COTTRELL,VIC,-37.7968182,144.6229115
3024,WYNDHAM VALE,VIC,-37.89,144.63
3025,ALTONA EAST,VIC,-37.8388686,144.8346241
3025,ALTONA GATE,VIC,-37.8277061,144.8477003
3025,ALTONA NORTH,VIC,-37.8388686,144.8346241
3026,DERRIMUT,VIC,-37.7927082,144.7715559
3026,LAVERTON NORTH,VIC,-37.8280477,144.7854874
3027,LAVERTON RAAF,VIC,-37.8655231,144.7613154
3027,WILLIAMS LANDING,VIC,-37.8615,144.744
3027,WILLIAMS RAAF,VIC,-37.9232,144.749
3028,ALTONA MEADOWS,VIC,-37.8715626,144.7775818
3028,LAVERTON,VIC,-37.8592043,144.7704046
3028,SEABROOK,VIC,-37.876,144.758
3029,HOPPERS CROSSING,VIC,-37.8629027,144.6854533
3029,TARNEIT,VIC,-37.8091678,144.6672079
3029,TRUGANINA,VIC,-37.8282806,144.7082568
3030,CHARTWELL,VIC,-37.7935,144.764
3030,COCOROC,VIC,-37.9686685,144.6215012
3030,POINT COOK,VIC,-37.9178086,144.7477259
3030,QUANDONG,VIC,-37.8414477,144.5470351
3030,WERRIBEE,VIC,-37.8997995,144.6641401
3030,WERRIBEE SOUTH,VIC,-37.937,144.697
3031,FLEMINGTON,VIC,-37.7833035,144.9277474
3031,KENSINGTON,VIC,-37.7941207,144.9276659
3032,ASCOT VALE,VIC,-37.7767444,144.9110705
3032,HIGHPOINT CITY,VIC,-37.7732279,144.8893046
3032,MARIBYRNONG,VIC,-37.7695602,144.8820803
3032,TRAVANCORE,VIC,-37.778,144.935
3033,KEILOR EAST,VIC,-37.7343192,144.8566207
3034,AVONDALE HEIGHTS,VIC,-37.7628247,144.8648709
3036,KEILOR,VIC,-37.712,144.831
3036,KEILOR NORTH,VIC,-37.68,144.784
3037,CALDER PARK,VIC,-37.679,144.762
3037,DELAHEY,VIC,-37.719,144.777
3037,HILLSIDE,VIC,-37.687,144.743
3037,PLUMPTON,VIC,-37.694,144.752
3037,SYDENHAM,VIC,-37.702,144.767
